FSAM_L1,FSAM_L2,FSAM_L3,FSAM_L4,FSAM_L5,FSAM_L6,FSAM_L7,FSAM_L8,FSAM_L9,FSAM_N1,FSAM_N2,FSAM_N3,FSAM_N4,FSAM_N5,FSAM_N6,FSAM_N7,FSAM_N8,FSAM_N9,GAMSEL_L1,GAMSEL_L2,GAMSEL_L3,GAMSEL_L4,GAMSEL_L5,GAMSEL_L6,GAMSEL_L7,GAMSEL_L8,GAMSEL_L9,GAMSEL_N1,GAMSEL_N2,GAMSEL_N3,GAMSEL_N4,GAMSEL_N5,GAMSEL_N6,GAMSEL_N7,GAMSEL_N8,GAMSEL_N9,RELSEL_L1,RELSEL_L2,RELSEL_L3,RELSEL_L4,RELSEL_L5,RELSEL_L6,RELSEL_L7,RELSEL_L8,RELSEL_L9,RELSEL_N1,RELSEL_N2,RELSEL_N3,RELSEL_N4,RELSEL_N5,RELSEL_N6,RELSEL_N7,RELSEL_N8,RELSEL_N9,RELGAM_L1,RELGAM_L2,RELGAM_L3,RELGAM_L4,RELGAM_L5,RELGAM_L6,RELGAM_L7,RELGAM_L8,RELGAM_L9,RELGAM_N1,RELGAM_N2,RELGAM_N3,RELGAM_N4,RELGAM_N5,RELGAM_N6,RELGAM_N7,RELGAM_N8,RELGAM_N9,SAM_L1,SAM_L2,SAM_L3,SAM_L4,SAM_L5,SAM_L6,SAM_L7,SAM_L8,SAM_L9,SAM_N1,SAM_N2,SAM_N3,SAM_N4,SAM_N5,SAM_N6,SAM_N7,SAM_N8,SAM_N9,LASSO_L1,LASSO_L2,LASSO_L3,LASSO_L4,LASSO_L5,LASSO_L6,LASSO_L7,LASSO_L8,LASSO_L9,LASSO_N1,LASSO_N2,LASSO_N3,LASSO_N4,LASSO_N5,LASSO_N6,LASSO_N7,LASSO_N8,LASSO_N9
1.7742627598441163,1.641021658108449,1.4906967689710275,0.0,0.0,0.0,-0.647413536864422,-1.1451711175426298,-1.1855221463748455,0.251808424002275,0.0,0.1584446667454273,0.9700680939434888,0.9825817285915017,1.4425178287549623,1.3323257619692697,0.7543075232787949,1.0904842729880877,1.85605733722951,1.65293499610114,1.0636315740903102,0.0,0.0,0.0,0.0,-0.0305947547686638,0.0,0.33197011357464,0.0640820694797533,0.558644846147367,1.0329562363887,1.34606362590909,1.5642437191009,0.1602705661136,-0.376147818628423,-0.411426858358947,1.74495664889716,1.51048509889433,1.20207415821377,0,0.121773366858085,0,-0.939835293424035,-0.922227764003509,-0.9031861941201,1.85659398251768,1.55131368959079,1.41416676184574,0,1.182793021529,1.61884178249964,0.628609606520236,0.15312193961293,0.126259674661784,1.78536892580593,1.52989756628847,1.21417363516214,0,0.20580902662424,-0.107880930308754,-0.966840539841303,-0.945976986053999,-0.985444882796096,1.86632913785075,1.55256912820837,1.40808229114493,0.841300935577535,1.24305763630445,1.46212544075943,0.479913002139677,0.0410131385005916,-0.0261965916143875,0,0,0,0,0,0,0,0,0,1.9334479777557796,1.3244554925577,1.01784742082131,0.94470744509957,1.1901038061850402,1.6212647325097702,0.08057707724669005,-0.795855890087258,-0.4696203173316842,1.7775648181247634,1.6592265304083593,1.328449180653894,0.07459692130116333,0.18498533076405232,-0.16834419686436952,-1.2582680895791916,-1.2457141128829563,-0.9237165329900937,0,0,0,0,0,0,0,0,0
-1.7854439889825877,-1.6288974093486124,-1.4024789440421972,-0.0,-0.0,-0.0,0.5927187251104397,0.977384856480985,1.2242811217128131,0.25876374944104175,0.0,0.1541145587079482,1.0752433664250776,1.0770784873242367,1.3731487696560303,1.0501506988648894,0.7022750801473354,1.0187976279945214,-1.85547303767078,-1.6525725339326702,-1.0628957173164,0.0,0.0,0.0,0.0,0.030573474443439705,0.0,0.108355264091183,-0.121573043607513,-0.131714749191596,1.47087958898775,0.816566445490085,1.45439813919866,1.32918039759964,1.47131043440856,1.93139019470392,-1.74440732459585,-1.5101538737066,-1.2012425221157,0,-0.121925738137045,0,0.938712252302266,0.921586304155339,0.903349191032147,-1.66542833603955,-1.48469325236237,-1.02320519703591,0,0.876913232296006,1.18935758944976,1.21805356964406,1.63844739036825,2.8385922961784,-1.78480687944313,-1.52956208425758,-1.21333362823125,0,-0.206066549146754,0.107894390349674,0.965685229233122,0.945319007323005,0.985622724833467,-1.72753073844948,-1.51542414700631,-1.05056049126275,1.12442647132628,0.770394470039015,1.26137276797787,1.22335321635861,1.60327688873605,2.78890223464327,0,0,0,0,0,0,0,0,0,-1.56546543513783,-1.56546543513783,-1.06546543513783,1.43453456486217,0.9345345648621699,1.43453456486217,0.9345345648621699,0.9345345648621699,1.43453456486217,-1.7887668565092496,-1.6469677798280777,-1.2498329927844676,-0.07381316182073942,-0.18234463789826588,0.15723626427448323,1.1519670433747946,1.0631966618657949,0.9539161428674072,0,0,0,0,0,0,0,0,0
-1.0912617170984413,1.2646068003383573,-0.3033449561146448,-0.0,-0.0,-0.0,-0.5303760253441985,-0.21836520916174237,0.9910302258264396,0.002196674729234495,0.0,-0.08737120364016926,-0.6024786370244236,-0.5956193613620167,1.0361551961603064,-0.23261444152188637,0.11554720241134163,-0.13202786863988922,-1.13168347588608,1.27242339287567,-0.255015846167368,0.0,0.0,0.0,0.0,-0.00388588257270108,0.0,-0.0495654163713045,0.0208188542372116,-0.273796348734889,-0.658731188356566,-0.665396767517888,1.06271610622316,-0.674643393830396,-0.174176827888276,0.91639339400864,-1.06394267358255,1.16276597625237,-0.288208780258324,0,-0.0363944489750286,0,-0.762547324418124,-0.1171334375222,0.728490104974227,-1.06962556083083,1.16969238738565,-0.473095343008285,0,-0.548285919647269,0.844581662003124,-0.615716044344381,-0.282275768075757,1.19596910289139,-1.08858302551739,1.17770962357305,-0.29110974561826,0,-0.0615102161608578,0.0939909077630596,-0.784458374731755,-0.120149859414744,0.794838152739724,-1.09270429697494,1.18155576560764,-0.460144894785145,-0.531065213640023,-0.561933289309885,0.913094173175938,-0.649019332832459,-0.271722737385637,1.23043991045622,0,0,0,0,0,0,0,0,0,-1.09371627509787,1.06261988215544,-0.8772799924846599,-0.5804949555139716,-0.662374986854779,1.07836664611607,-0.15884513271484102,-0.571039469053899,1.12958233320025,-1.0932926506618637,1.2786358688738053,-0.2703288601639301,-0.003040746480061244,-0.05342251580775176,0.13625748756279576,-1.030802091968311,-0.23753709698786124,0.7721753719135853,0,0,0,0,0,0,0,0,0
0.12948547320341963,-0.8908669340346054,-0.6805215100335152,-0.0,0.0,-0.0,-0.33861495574576506,-0.21011927672247532,-0.49533087563099154,-0.1612545878017414,0.0,-0.004645946728499608,-0.454594449860906,-0.034099140230926694,-0.4666062354365196,-1.2492805121742292,0.13202642057493696,-0.6892942201550498,0.141129313642979,-0.906509636589442,-0.532246237664004,0.0,0.0,0.0,0.0,-0.00364824969437634,0.0,-0.130226607525548,-0.0215543063964395,-0.131781386013252,-0.513593148214468,0.0320031178605593,-0.509890582811187,-1.23816385967298,-0.155324602803327,-0.767818011445905,0.132681533730635,-0.828386658460389,-0.601523557299059,0,0.0567932009984415,0,-0.472068399140967,-0.109970391448185,-0.385776756746638,0.0875017554685497,-0.872856286161802,-0.660784958461007,0,-0.0613244251453626,-0.485080685350668,-1.50262993325245,-0.255355556537213,-0.937361949834804,0.135754368167634,-0.839032926344049,-0.607578192419286,0,0.0959861233859616,0.027366958409739,-0.485632822113595,-0.112802350479807,-0.420911804578688,0.102989662046381,-0.863726306663807,-0.661758764745658,-0.343206306207588,-0.0194851998426242,-0.443080354425688,-1.43623590020586,-0.24624147425232,-0.934884583484523,0,0,0,0,0,0,0,0,0,-0.34724660807541996,-0.88364115089098,-1.02111935933166,-0.5004623049915518,0.12620977574449999,-0.4247602718042121,-0.37418701912168595,-0.565296273284922,0.08088127035455095,0.12972645700170013,-0.9007498741470513,-0.6064534794996557,-0.02803857970719518,0.08704011143560215,0.035729512041057454,-0.6581085646319924,-0.22856719348949436,-0.38594413484380186,0,0,0,0,0,0,0,0,0
1.6439487358251335,-1.1098586598539824,0.47833333600264616,-0.0,-0.0,-0.0,-0.4817824869945863,0.13927217312489973,1.0047727196713658,0.2109472226899329,0.0,-0.08322619109842763,-0.18284095304202164,-0.423807118817215,1.2656352790708412,-0.6949088723708843,0.24280743718021647,-0.07167968125724089,1.7201853419924402,-1.12788477884151,0.319529354737965,0.0,0.0,0.0,0.0,0.00642058078668764,0.0,0.280982920219455,-0.0509872456914614,-0.0093716824826452,-0.189172189480886,-0.505157213650795,1.32835877724876,-0.93921510955057,0.240335871155853,0.973036490448288,1.61721773871794,-1.03068369641172,0.361119385206041,0,-0.055757852165727,0,-0.688938020794773,0.193537680144296,0.738792315839264,1.70447675318044,-1.06692037432519,0.317594535048332,0,-0.393389314551437,1.07764781490056,-1.02638899012249,0.429362616781644,1.28787504739133,1.65467164974785,-1.04392984737668,0.364754232230288,0,-0.0942362815200811,0.103453530093719,-0.708733979882461,0.198521665142677,0.806078648934785,1.71795252617687,-1.06405158249103,0.324961023738309,-0.087390437948519,-0.424303461145037,1.14859206892555,-1.02000304973448,0.414969284742147,1.31771960833942,0,0,0,0,0,0,0,0,0,1.6973559962112699,-1.0885507522222002,-0.23995992733869986,-0.18973784102326102,-0.49432351251483897,1.3204634985764,-0.24228807289476395,-0.251640813783353,1.14715127337089,1.6470082683019172,-1.1221710111710763,0.42627148694417627,-0.03939364615999325,-0.08260915679839978,0.1505355103348066,-0.9363590579823471,0.1514999015744104,0.7828830325067593,0,0,0,0,0,0,0,0,0
-1.377383029176356,-0.71767350914175,0.26974267357615117,-0.0,-0.0,0.0,-0.09819122612315974,-0.8150998109959977,0.6517826104108999,0.09865556629590826,0.0,-0.11172108290978597,-0.47657869955024434,-0.049779530995675836,-0.7524813179313187,0.38420228474963336,-0.02698595517304289,-0.8321378161736588,-1.43000803338889,-0.7314312452514901,0.166212107400585,0.0,0.0,0.0,0.0,-0.021082695919676202,0.0,0.0061700834371132,0.0004040915385504,-0.162263578323679,-0.538408383712235,-0.152798080483666,-0.788847154863433,-0.0209937228903079,-0.720621117382544,0.0379128901895353,-1.34440998981367,-0.668396518570953,0.187846321936594,0,-0.0773655042952649,0,-0.107875464995638,-0.635502642991703,0.474169418429951,-1.32029519609693,-0.708418990347751,0.0517256384747025,0,-0.0646403837270773,-0.707719674937315,0.0306475705178663,-0.743982811669315,-0.328905085368539,-1.37554581706851,-0.676986623585968,0.189737089013298,0,-0.130755349417727,-0.0015413029474063,-0.110975160798688,-0.651868115786151,0.517354926384162,-1.35805759203296,-0.699210558617695,0.0652868331837449,-0.364596257616853,-0.118315321978783,-0.687911280911659,0.0168002505544559,-0.751434661287343,-0.230958189264971,0,0,0,0,0,0,0,0,0,-1.2846973489517,-0.7189093713149299,-0.44884467537135997,-0.523207460778669,-0.13436011277344695,-0.7927030271323849,0.035264042477060054,-0.784250847354756,0.73165228761329,-1.3799464595430702,-0.7256351070416911,0.24038385348280938,-0.02682423242184032,-0.11517857546642499,-0.007889772289799776,-0.19083766321262446,-0.8866634186031559,0.507845741214543,0,0,0,0,0,0,0,0,0
1.0259441673062015,-1.199079355276886,0.5615546316822012,0.0,0.0,0.0,0.06527917974551639,0.6378497330348519,1.0785755818685951,0.02141138368684912,0.0,-0.06783282413976327,0.8924700203164468,-0.5260120809343392,-0.4674580346863376,0.8635583941379938,-0.3310043025083131,0.2735896925485869,1.07582250827273,-1.21807651584514,0.38069824803842905,0.0,0.0,0.0,0.0,0.0207886854858403,0.0,0.0531210883846106,-0.0631210673110243,0.0547750342852502,0.938225998529184,-0.553654749066776,-0.472652496826585,0.562091878532902,0.375184925552246,1.29367871051404,1.01142545609387,-1.11310271174428,0.430250038821614,0,0.0035177428062083,0,0.139748872471771,0.626640189703864,0.794119438949448,1.00531722896479,-1.14224984365806,0.424568078929353,0,-0.514939052731918,-0.389105989148714,0.815581096287611,0.483061995506969,1.79545483092013,1.03484953693282,-1.12740809622897,0.434580720411584,0,0.0059453330522091,-0.0411284938318123,0.143764419412859,0.642777436479468,0.86644475141034,1.03041980587826,-1.14359310273295,0.42938590839462,0.754588762761742,-0.500895975667913,-0.418496367943008,0.76716066599136,0.510996808003783,1.7994994100144,0,0,0,0,0,0,0,0,0,0.6465952542729996,-1.1711914966295698,-0.14990969227313,0.8754757359584,-0.5541561896399241,-0.5555000481238719,0.6370710944059499,0.4039888116497601,1.24263051487309,1.0278535391928283,-1.2123814871728393,0.5004349683172341,0.07136269825883879,0.006737508811703494,-0.06762234886068404,0.1268720904192163,0.6938512525928793,0.8403875879484549,0,0,0,0,0,0,0,0,0
1.652610141637092,0.6993679356521286,0.8474830258079078,-0.0,0.0,-0.0,0.47403792445207676,0.9285746766616007,-0.20673382594699777,0.21366220704869815,0.0,-0.004231518026047585,-0.6220995112510346,0.12149848134944481,-0.034128588651560765,0.2772137390942674,0.5075775541038705,0.45972763375282377,1.7292161619528301,0.7010326994230901,0.590859881416427,0.0,0.0,0.0,0.0,0.029166853226560104,0.0,0.28434111893225,0.0127901684182122,0.251929223526093,-0.686546198223482,0.218952408171984,-0.0784703453390923,0.754593225993259,1.28791770230526,0.126771896478483,1.62570798792457,0.640617718672494,0.66776636936845,0,0.0684453276433469,0,0.758935035276587,0.879186057791168,-0.169426820961875,1.71457485376426,0.655277050275057,0.761261622658807,0,0.104716851323159,-0.119166528939789,0.740853726644677,1.43442586595176,0.240488723810043,1.66335852865423,0.648850815831111,0.674487771486497,0,0.115679369165108,0.0488212702236788,0.780742290000629,0.901826869231864,-0.184857557403151,1.72780543067893,0.656990943581361,0.759967126239305,-0.521475783983737,0.151138266973685,-0.0667503759224087,0.764063860743856,1.41144360653238,0.197105980239248,0,0,0,0,0,0,0,0,0,1.7130029921719503,0.6335318085471604,0.18373771002625006,-0.6350256353889561,0.3065901507720099,-0.000752650199497995,1.08836544128547,0.85685282166891,0.220214265828508,1.6556857937481433,0.7071264584578998,0.7552428868747882,-0.012233964045751076,0.10460347226701765,0.06810163278445172,0.9213072628620502,1.010101077352768,-0.16107961672371682,0,0,0,0,0,0,0,0,0
-1.2092845025685868,-1.0195196113697529,0.7830832952423433,0.0,0.0,-0.0,-0.1599978492279175,0.17777760474530765,-0.49285462759436227,0.03955284151214268,0.0,-0.019601745044797537,-0.3997654001682491,-0.2826664724280486,0.31150038846102757,-0.20885344507367248,0.1760833059048344,-0.6845217846911171,-1.2547400038844,-1.03656251707895,0.5435251191374081,0.0,0.0,0.0,0.0,0.007530237773873361,0.0,-0.0293487501153406,-0.0387562437190454,0.211927460182614,-0.460478527158697,-0.261700404128198,0.274640556835098,-0.432308489178619,0.22879548428487,-0.761629226466686,-1.17963323034163,-0.947231584916081,0.614270501149734,0,0.0339407002179335,0,-0.201499898213896,0.226986435979767,-0.383920410313788,-1.1743059769698,-0.988637818541924,0.690384734580658,0,-0.299718699963672,0.176744812659829,-0.506258959595048,0.433359295443214,-0.929289512558614,-1.20695291463606,-0.959405225205778,0.620453440628082,0,0.0573631382216667,0.0637034024479622,-0.207289800383345,0.232831793798026,-0.418886389326708,-1.20308955147061,-0.982397544399383,0.690041952688417,-0.409896386182035,-0.268820969133484,0.235116374937907,-0.48840343817811,0.422247361200429,-0.927066950593785,0,0,0,0,0,0,0,0,0,-1.1715992235688102,-1.0044149624910599,0.10569822699490983,-0.324548254716001,-0.20448001285950201,0.33363233204865095,-0.15380420365902003,-0.20910954245553404,0.08236634012079203,-1.2115350868651966,-1.030829775523,0.6978524295497825,0.013720923549708199,0.05259432060790353,0.09055708068982982,-0.31096073316574885,0.19338600825087063,-0.38401473077639314,0,0,0,0,0,0,0,0,0
1.6456305814240597,0.3178179964740573,0.6231489357894678,-0.0,-0.0,0.0,-0.3053179066439031,-0.8739470960747882,-1.074656667043041,0.21147438391610887,0.0,-0.055331959271691315,0.7799264761298883,1.0497615547363537,0.5108535819559645,-1.2010299010974284,0.09890747669645805,0.7757844571775088,1.7219389193140502,0.31533012666251103,0.42597098003675304,0.0,0.0,0.0,0.0,-0.022778568380172903,0.0,0.281634963366941,0.0343315197216637,0.101095760212413,1.07045904389188,0.795382704216594,0.605303235259633,-1.18141448599267,-0.669007895104936,-0.600919269450933,1.61886634964462,0.288154984121976,0.481415482319723,0,-0.12093829425938,0,-0.421630158166071,-0.686621884806346,-0.820074674579459,1.70643732259721,0.309873355245159,0.501775808116897,0,0.854994754811571,0.636367454207381,-1.43828886238314,-0.613943398853844,-0.318462160802522,1.65635844163525,0.291858297208496,0.486261169660318,0,-0.204397671390052,-0.0819502890908946,-0.433745287697698,-0.704303781018408,-0.894763889036528,1.71986555264627,0.303918213735599,0.504875884851201,0.825955821764728,0.749670609846249,0.535219942272498,-1.37152421851261,-0.637597157432185,-0.427356168759555,0,0,0,0,0,0,0,0,0,1.7003935251650804,0.2967227967212498,-0.0810333432358199,1.04085844075678,0.9088878867691399,0.6282981030813599,-0.371197858610673,-0.789000503796723,-0.370564382884715,1.6486932439626991,0.32134374886850936,0.5553253420856873,-0.06642632251063657,-0.1808562543908846,-0.1292178032639572,-0.5933947272214563,-0.9506773396709539,-0.8373341094227154,0,0,0,0,0,0,0,0,0
